BidID,Price,Quantity,Period,ParentBidID,AR,Location,FC,x_solution,y_solution,z_solution,pi_star,delta_star
304,36.375,45.7,13,5,0.0,1,97.0,0.0,-0.0,1.0,299.475,-97.0
305,36.375,45.7,13,5,0.0,1,97.0,0.0,-0.0,1.0,299.475,-97.0
306,36.375,45.8,13,5,0.0,1,97.0,0.0,-0.0,1.0,299.475,-97.0
307,36.375,180.0,14,5,0.6,1,97.0,0.0,-0.0,1.0,207.225,-97.0
308,36.375,45.7,14,5,0.0,1,97.0,0.0,-0.0,1.0,207.225,-97.0
309,36.375,45.7,14,5,0.0,1,97.0,0.0,-0.0,1.0,207.225,-97.0
310,36.375,45.7,14,5,0.0,1,97.0,0.0,-0.0,1.0,207.225,-97.0
311,36.375,45.7,14,5,0.0,1,97.0,0.0,-0.0,1.0,207.225,-97.0
312,36.375,45.8,14,5,0.0,1,97.0,0.0,-0.0,1.0,207.225,-97.0
313,36.375,180.0,15,5,0.6,1,97.0,0.0,-0.0,1.0,207.225,-97.0
314,36.375,45.7,15,5,0.0,1,97.0,0.0,-0.0,1.0,207.225,-97.0
315,36.375,45.7,15,5,0.0,1,97.0,0.0,-0.0,1.0,207.225,-97.0
316,36.375,45.7,15,5,0.0,1,97.0,0.0,-0.0,1.0,207.225,-97.0
317,36.375,45.7,15,5,0.0,1,97.0,0.0,-0.0,1.0,207.225,-97.0
318,36.375,45.8,15,5,0.0,1,97.0,0.0,-0.0,1.0,207.225,-97.0
319,36.375,180.0,16,5,0.6,1,97.0,0.0,-0.0,1.0,207.225,-97.0
320,36.375,45.7,16,5,0.0,1,97.0,0.0,-0.0,1.0,207.225,-97.0
321,36.375,45.7,16,5,0.0,1,97.0,0.0,-0.0,1.0,207.225,-97.0
322,36.375,45.7,16,5,0.0,1,97.0,0.0,-0.0,1.0,207.225,-97.0
323,36.375,45.7,16,5,0.0,1,97.0,0.0,-0.0,1.0,207.225,-97.0
324,36.375,45.8,16,5,0.0,1,97.0,0.0,-0.0,1.0,207.225,-97.0
325,36.375,180.0,17,5,0.6,1,97.0,0.0,-0.0,1.0,194.175,-97.0
326,36.375,45.7,17,5,0.0,1,97.0,0.0,-0.0,1.0,194.175,-97.0
327,36.375,45.7,17,5,0.0,1,97.0,0.0,-0.0,1.0,194.175,-97.0
328,36.375,45.7,17,5,0.0,1,97.0,0.0,-0.0,1.0,194.175,-97.0
329,36.375,45.7,17,5,0.0,1,97.0,0.0,-0.0,1.0,194.175,-97.0
330,36.375,45.8,17,5,0.0,1,97.0,0.0,-0.0,1.0,194.175,-97.0
331,36.375,180.0,18,5,0.6,1,97.0,0.0,-0.0,1.0,200.625,-97.0
332,36.375,45.7,18,5,0.0,1,97.0,0.0,-0.0,1.0,200.625,-97.0
333,36.375,45.7,18,5,0.0,1,97.0,0.0,-0.0,1.0,200.625,-97.0
334,36.375,45.7,18,5,0.0,1,97.0,0.0,-0.0,1.0,200.625,-97.0
335,36.375,45.7,18,5,0.0,1,97.0,0.0,-0.0,1.0,200.625,-97.0
336,36.375,45.8,18,5,0.0,1,97.0,0.0,-0.0,1.0,200.625,-97.0
337,36.375,180.0,19,5,0.6,1,97.0,0.0,-0.0,1.0,170.625,-97.0
338,36.375,45.7,19,5,0.0,1,97.0,0.0,-0.0,1.0,170.625,-97.0
339,36.375,45.7,19,5,0.0,1,97.0,0.0,-0.0,1.0,170.625,-97.0
340,36.375,45.7,19,5,0.0,1,97.0,0.0,-0.0,1.0,170.625,-97.0
341,36.375,45.7,19,5,0.0,1,97.0,0.0,-0.0,1.0,170.625,-97.0
342,36.375,45.8,19,5,0.0,1,97.0,0.0,-0.0,1.0,170.625,-97.0
343,36.375,180.0,20,5,0.6,1,97.0,0.0,-0.0,1.0,170.625,-97.0
344,36.375,45.7,20,5,0.0,1,97.0,0.0,-0.0,1.0,170.625,-97.0
345,36.375,45.7,20,5,0.0,1,97.0,0.0,-0.0,1.0,170.625,-97.0
346,36.375,45.7,20,5,0.0,1,97.0,0.0,-0.0,1.0,170.625,-97.0
347,36.375,45.7,20,5,0.0,1,97.0,0.0,-0.0,1.0,170.625,-97.0
348,36.375,45.8,20,5,0.0,1,97.0,0.0,-0.0,1.0,170.625,-97.0
349,36.375,180.0,21,5,0.6,1,97.0,0.0,-0.0,1.0,170.625,-97.0
350,36.375,45.7,21,5,0.0,1,97.0,0.0,-0.0,1.0,170.625,-97.0
351,36.375,45.7,21,5,0.0,1,97.0,0.0,-0.0,1.0,170.625,-97.0
352,36.375,45.7,21,5,0.0,1,97.0,0.0,-0.0,1.0,170.625,-97.0
353,36.375,45.7,21,5,0.0,1,97.0,0.0,-0.0,1.0,170.625,-97.0
354,36.375,45.8,21,5,0.0,1,97.0,0.0,-0.0,1.0,170.625,-97.0
355,36.375,180.0,22,5,0.6,1,97.0,0.0,-0.0,1.0,170.625,-97.0
356,36.375,45.7,22,5,0.0,1,97.0,0.0,-0.0,1.0,170.625,-97.0
357,36.375,45.7,22,5,0.0,1,97.0,0.0,-0.0,1.0,170.625,-97.0
358,36.375,45.7,22,5,0.0,1,97.0,0.0,-0.0,1.0,170.625,-97.0
359,36.375,45.7,22,5,0.0,1,97.0,0.0,-0.0,1.0,170.625,-97.0
360,36.375,45.8,22,5,0.0,1,97.0,0.0,-0.0,1.0,170.625,-97.0
361,36.375,80.0,23,5,0.6,1,97.0,0.0,-0.0,1.0,299.475,-97.0
362,676.125,328.6,23,5,0.0,1,97.0,1.0,1.0,1.0,299.475,-97.0
363,676.125,408.6,24,5,0.6,1,97.0,1.0,1.0,1.0,281.175,-97.0
364,676.125,402.0,1,6,0.6,1,105.0,1.0,1.0,1.0,63.825,-105.0
365,676.125,402.0,2,6,0.6,1,105.0,1.0,1.0,1.0,190.875,-105.0
366,676.125,402.0,3,6,0.6,1,105.0,1.0,1.0,1.0,170.625,-105.0
367,676.125,402.0,4,6,0.6,1,105.0,1.0,1.0,1.0,177.975,-105.0
368,676.125,402.0,5,6,0.6,1,105.0,1.0,1.0,1.0,676.125,-105.0
369,676.125,402.0,6,6,0.6,1,105.0,1.0,1.0,1.0,637.875,-105.0
370,676.125,402.0,7,6,0.6,1,105.0,1.0,1.0,1.0,637.725,-105.0
371,676.125,402.0,8,6,0.6,1,105.0,1.0,1.0,1.0,308.925,-105.0
372,676.125,402.0,9,6,0.6,1,105.0,1.0,1.0,1.0,207.225,-105.0
373,676.125,402.0,10,6,0.6,1,105.0,1.0,1.0,1.0,207.225,-105.0
374,676.125,402.0,11,6,0.6,1,105.0,1.0,1.0,1.0,207.225,-105.0
375,676.125,402.0,12,6,0.6,1,105.0,1.0,1.0,1.0,207.225,-105.0
376,676.125,402.0,13,6,0.6,1,105.0,1.0,1.0,1.0,299.475,-105.0
377,676.125,402.0,14,6,0.6,1,105.0,1.0,1.0,1.0,207.225,-105.0
378,676.125,402.0,15,6,0.6,1,105.0,1.0,1.0,1.0,207.225,-105.0
379,39.375,44.0,16,6,0.6,1,105.0,0.0,-0.0,1.0,207.225,-105.0
380,676.125,358.0,16,6,0.0,1,105.0,1.0,1.0,1.0,207.225,-105.0
381,39.375,75.0,17,6,0.6,1,105.0,0.0,-0.0,1.0,194.175,-105.0
382,676.125,327.0,17,6,0.0,1,105.0,1.0,1.0,1.0,194.175,-105.0
383,39.375,171.0,18,6,0.6,1,105.0,0.0,-0.0,1.0,200.625,-105.0
384,676.125,231.0,18,6,0.0,1,105.0,1.0,1.0,1.0,200.625,-105.0
385,39.375,390.0,19,6,0.6,1,105.0,0.0,-0.0,1.0,170.625,-105.0
386,676.125,12.0,19,6,0.0,1,105.0,1.0,1.0,1.0,170.625,-105.0
387,39.375,390.0,20,6,0.6,1,105.0,0.0,-0.0,1.0,170.625,-105.0
388,676.125,12.0,20,6,0.0,1,105.0,1.0,1.0,1.0,170.625,-105.0
389,39.375,390.0,21,6,0.6,1,105.0,0.0,-0.0,1.0,170.625,-105.0
390,676.125,12.0,21,6,0.0,1,105.0,1.0,1.0,1.0,170.625,-105.0
391,39.375,390.0,22,6,0.6,1,105.0,0.0,-0.0,1.0,170.625,-105.0
392,676.125,12.0,22,6,0.0,1,105.0,1.0,1.0,1.0,170.625,-105.0
393,39.375,35.0,23,6,0.6,1,105.0,0.0,-0.0,1.0,299.475,-105.0
394,676.125,367.0,23,6,0.0,1,105.0,1.0,1.0,1.0,299.475,-105.0
395,676.125,402.0,24,6,0.6,1,105.0,1.0,1.0,1.0,281.175,-105.0
396,63.075,-235.0,1,7,0.6,1,45.5,1.0,1.0,1.0,63.825,-45.5
397,637.875,-25.0,1,7,0.0,1,45.5,0.0,-0.0,1.0,63.825,-45.5
398,63.825,-22.0,1,7,0.0,1,45.5,1.0e-5,1.0,1.0,63.825,-45.5
399,638.625,-22.0,1,7,0.0,1,45.5,0.0,-0.0,1.0,63.825,-45.5
400,63.009,-21.0,1,7,0.0,1,45.5,1.0,1.0,1.0,63.825,-45.5
401,676.125,-26.0,1,7,0.0,1,45.5,0.0,-0.0,1.0,63.825,-45.5
402,63.075,-235.0,2,7,0.6,1,45.5,1.0,1.0,1.0,190.875,-45.5
403,637.875,-25.0,2,7,0.0,1,45.5,0.0,-0.0,1.0,190.875,-45.5
404,63.825,-22.0,2,7,0.0,1,45.5,1.0,1.0,1.0,190.875,-45.5
405,638.625,-22.0,2,7,0.0,1,45.5,0.0,-0.0,1.0,190.875,-45.5
406,63.009,-21.0,2,7,0.0,1,45.5,1.0,1.0,1.0,190.875,-45.5
407,676.125,-26.0,2,7,0.0,1,45.5,0.0,-0.0,1.0,190.875,-45.5
408,63.075,-235.0,3,7,0.6,1,45.5,1.0,1.0,1.0,170.625,-45.5
409,637.875,-25.0,3,7,0.0,1,45.5,0.0,-0.0,1.0,170.625,-45.5
410,63.825,-22.0,3,7,0.0,1,45.5,1.0,1.0,1.0,170.625,-45.5
411,638.625,-22.0,3,7,0.0,1,45.5,0.0,-0.0,1.0,170.625,-45.5
412,63.009,-21.0,3,7,0.0,1,45.5,1.0,1.0,1.0,170.625,-45.5
413,676.125,-26.0,3,7,0.0,1,45.5,0.0,-0.0,1.0,170.625,-45.5
414,63.075,-235.0,4,7,0.6,1,45.5,1.0,1.0,1.0,177.975,-45.5
415,637.875,-25.0,4,7,0.0,1,45.5,0.0,-0.0,1.0,177.975,-45.5
416,63.825,-22.0,4,7,0.0,1,45.5,1.0,1.0,1.0,177.975,-45.5
417,638.625,-22.0,4,7,0.0,1,45.5,0.0,-0.0,1.0,177.975,-45.5
418,63.009,-21.0,4,7,0.0,1,45.5,1.0,1.0,1.0,177.975,-45.5
419,676.125,-26.0,4,7,0.0,1,45.5,0.0,-0.0,1.0,177.975,-45.5
420,63.075,-235.0,5,7,0.6,1,45.5,1.0,1.0,1.0,676.125,-45.5
421,637.875,-25.0,5,7,0.0,1,45.5,1.0,1.0,1.0,676.125,-45.5
422,63.825,-22.0,5,7,0.0,1,45.5,1.0,1.0,1.0,676.125,-45.5
423,638.625,-22.0,5,7,0.0,1,45.5,1.0,1.0,1.0,676.125,-45.5
424,63.009,-21.0,5,7,0.0,1,45.5,1.0,1.0,1.0,676.125,-45.5
425,676.125,-26.0,5,7,0.0,1,45.5,0.0,-0.0,1.0,676.125,-45.5
426,63.075,-235.0,6,7,0.6,1,45.5,1.0,1.0,1.0,637.875,-45.5
427,637.875,-25.0,6,7,0.0,1,45.5,0.0,-0.0,1.0,637.875,-45.5
428,63.825,-22.0,6,7,0.0,1,45.5,1.0,1.0,1.0,637.875,-45.5
429,638.625,-22.0,6,7,0.0,1,45.5,0.0,-0.0,1.0,637.875,-45.5
430,63.009,-21.0,6,7,0.0,1,45.5,1.0,1.0,1.0,637.875,-45.5
431,676.125,-26.0,6,7,0.0,1,45.5,0.0,-0.0,1.0,637.875,-45.5
432,63.075,-235.0,7,7,0.6,1,45.5,1.0,1.0,1.0,637.725,-45.5
433,637.875,-25.0,7,7,0.0,1,45.5,0.0,-0.0,1.0,637.725,-45.5
434,63.825,-22.0,7,7,0.0,1,45.5,1.0,1.0,1.0,637.725,-45.5
435,638.625,-22.0,7,7,0.0,1,45.5,0.0,-0.0,1.0,637.725,-45.5
436,63.009,-21.0,7,7,0.0,1,45.5,1.0,1.0,1.0,637.725,-45.5
437,676.125,-26.0,7,7,0.0,1,45.5,0.0,-0.0,1.0,637.725,-45.5
438,170.625,-235.0,8,7,0.6,1,45.5,1.0,1.0,1.0,308.925,-45.5
439,170.625,-25.0,8,7,0.0,1,45.5,1.0,1.0,1.0,308.925,-45.5
440,1736.625,-22.0,8,7,0.0,1,45.5,0.0,-0.0,1.0,308.925,-45.5
441,1755.375,-22.0,8,7,0.0,1,45.5,0.0,-0.0,1.0,308.925,-45.5
442,1886.625,-21.0,8,7,0.0,1,45.5,0.0,-0.0,1.0,308.925,-45.5
443,676.125,-26.0,8,7,0.0,1,45.5,0.0,-0.0,1.0,308.925,-45.5
444,170.625,-235.0,9,7,0.6,1,45.5,1.0,1.0,1.0,207.225,-45.5
445,170.625,-25.0,9,7,0.0,1,45.5,1.0,1.0,1.0,207.225,-45.5
446,1736.625,-22.0,9,7,0.0,1,45.5,0.0,-0.0,1.0,207.225,-45.5
447,1755.375,-22.0,9,7,0.0,1,45.5,0.0,-0.0,1.0,207.225,-45.5
448,1886.625,-21.0,9,7,0.0,1,45.5,0.0,-0.0,1.0,207.225,-45.5
449,676.125,-26.0,9,7,0.0,1,45.5,0.0,-0.0,1.0,207.225,-45.5
450,170.625,-235.0,10,7,0.6,1,45.5,1.0,1.0,1.0,207.225,-45.5
451,170.625,-25.0,10,7,0.0,1,45.5,1.0,1.0,1.0,207.225,-45.5
452,1736.625,-22.0,10,7,0.0,1,45.5,0.0,-0.0,1.0,207.225,-45.5
453,1755.375,-22.0,10,7,0.0,1,45.5,0.0,-0.0,1.0,207.225,-45.5
454,1886.625,-21.0,10,7,0.0,1,45.5,0.0,-0.0,1.0,207.225,-45.5
455,676.125,-26.0,10,7,0.0,1,45.5,0.0,-0.0,1.0,207.225,-45.5
456,170.625,-235.0,11,7,0.6,1,45.5,1.0,1.0,1.0,207.225,-45.5
457,170.625,-25.0,11,7,0.0,1,45.5,1.0,1.0,1.0,207.225,-45.5
458,1736.625,-22.0,11,7,0.0,1,45.5,0.0,-0.0,1.0,207.225,-45.5
459,1755.375,-22.0,11,7,0.0,1,45.5,0.0,-0.0,1.0,207.225,-45.5
460,1886.625,-21.0,11,7,0.0,1,45.5,0.0,-0.0,1.0,207.225,-45.5
461,676.125,-26.0,11,7,0.0,1,45.5,0.0,-0.0,1.0,207.225,-45.5
462,170.625,-235.0,12,7,0.6,1,45.5,1.0,1.0,1.0,207.225,-45.5
463,170.625,-25.0,12,7,0.0,1,45.5,1.0,1.0,1.0,207.225,-45.5
464,1736.625,-22.0,12,7,0.0,1,45.5,0.0,-0.0,1.0,207.225,-45.5
465,1755.375,-22.0,12,7,0.0,1,45.5,0.0,-0.0,1.0,207.225,-45.5
466,1886.625,-21.0,12,7,0.0,1,45.5,0.0,-0.0,1.0,207.225,-45.5
467,676.125,-26.0,12,7,0.0,1,45.5,0.0,-0.0,1.0,207.225,-45.5
468,170.625,-235.0,13,7,0.6,1,45.5,1.0,1.0,1.0,299.475,-45.5
469,170.625,-25.0,13,7,0.0,1,45.5,1.0,1.0,1.0,299.475,-45.5
470,1736.625,-22.0,13,7,0.0,1,45.5,0.0,-0.0,1.0,299.475,-45.5
471,1755.375,-22.0,13,7,0.0,1,45.5,0.0,-0.0,1.0,299.475,-45.5
472,1886.625,-21.0,13,7,0.0,1,45.5,0.0,-0.0,1.0,299.475,-45.5
473,676.125,-26.0,13,7,0.0,1,45.5,0.0,-0.0,1.0,299.475,-45.5
474,170.625,-235.0,14,7,0.6,1,45.5,1.0,1.0,1.0,207.225,-45.5
475,170.625,-25.0,14,7,0.0,1,45.5,1.0,1.0,1.0,207.225,-45.5
476,1736.625,-22.0,14,7,0.0,1,45.5,0.0,-0.0,1.0,207.225,-45.5
477,1755.375,-22.0,14,7,0.0,1,45.5,0.0,-0.0,1.0,207.225,-45.5
478,1886.625,-21.0,14,7,0.0,1,45.5,0.0,-0.0,1.0,207.225,-45.5
479,676.125,-26.0,14,7,0.0,1,45.5,0.0,-0.0,1.0,207.225,-45.5
480,170.625,-235.0,15,7,0.6,1,45.5,1.0,1.0,1.0,207.225,-45.5
481,170.625,-25.0,15,7,0.0,1,45.5,1.0,1.0,1.0,207.225,-45.5
482,1736.625,-22.0,15,7,0.0,1,45.5,0.0,-0.0,1.0,207.225,-45.5
483,1774.125,-22.0,15,7,0.0,1,45.5,0.0,-0.0,1.0,207.225,-45.5
484,1886.625,-21.0,15,7,0.0,1,45.5,0.0,-0.0,1.0,207.225,-45.5
485,676.125,-26.0,15,7,0.0,1,45.5,0.0,-0.0,1.0,207.225,-45.5
486,170.625,-235.0,16,7,0.6,1,45.5,1.0,1.0,1.0,207.225,-45.5
487,170.625,-25.0,16,7,0.0,1,45.5,1.0,1.0,1.0,207.225,-45.5
488,1736.625,-22.0,16,7,0.0,1,45.5,0.0,-0.0,1.0,207.225,-45.5
489,1774.125,-22.0,16,7,0.0,1,45.5,0.0,-0.0,1.0,207.225,-45.5
490,1886.625,-21.0,16,7,0.0,1,45.5,0.0,-0.0,1.0,207.225,-45.5
491,676.125,-26.0,16,7,0.0,1,45.5,0.0,-0.0,1.0,207.225,-45.5
492,170.625,-235.0,17,7,0.6,1,45.5,1.0,1.0,1.0,194.175,-45.5
493,170.625,-25.0,17,7,0.0,1,45.5,1.0,1.0,1.0,194.175,-45.5
494,1736.625,-22.0,17,7,0.0,1,45.5,0.0,-0.0,1.0,194.175,-45.5
495,1774.125,-22.0,17,7,0.0,1,45.5,0.0,-0.0,1.0,194.175,-45.5
496,1886.625,-21.0,17,7,0.0,1,45.5,0.0,-0.0,1.0,194.175,-45.5
497,676.125,-26.0,17,7,0.0,1,45.5,0.0,-0.0,1.0,194.175,-45.5
498,170.625,-235.0,18,7,0.6,1,45.5,1.0,1.0,1.0,200.625,-45.5
499,170.625,-25.0,18,7,0.0,1,45.5,1.0,1.0,1.0,200.625,-45.5
500,1736.625,-22.0,18,7,0.0,1,45.5,0.0,-0.0,1.0,200.625,-45.5
501,1774.125,-22.0,18,7,0.0,1,45.5,0.0,-0.0,1.0,200.625,-45.5
502,1886.625,-21.0,18,7,0.0,1,45.5,0.0,-0.0,1.0,200.625,-45.5
503,676.125,-26.0,18,7,0.0,1,45.5,0.0,-0.0,1.0,200.625,-45.5
504,170.625,-235.0,19,7,0.6,1,45.5,0.6097848936170148,1.0,1.0,170.625,-45.5
505,170.625,-25.0,19,7,0.0,1,45.5,1.0,1.0,1.0,170.625,-45.5
506,1736.625,-22.0,19,7,0.0,1,45.5,0.0,-0.0,1.0,170.625,-45.5
507,1774.125,-22.0,19,7,0.0,1,45.5,0.0,-0.0,1.0,170.625,-45.5
508,1886.625,-21.0,19,7,0.0,1,45.5,0.0,-0.0,1.0,170.625,-45.5
509,676.125,-26.0,19,7,0.0,1,45.5,0.0,-0.0,1.0,170.625,-45.5
510,170.625,-235.0,20,7,0.6,1,45.5,0.6000099999999999,1.0,1.0,170.625,-45.5
511,170.625,-25.0,20,7,0.0,1,45.5,0.9998839999999324,1.0,1.0,170.625,-45.5
512,1736.625,-22.0,20,7,0.0,1,45.5,0.0,-0.0,1.0,170.625,-45.5
513,1755.375,-22.0,20,7,0.0,1,45.5,0.0,-0.0,1.0,170.625,-45.5
514,1886.625,-21.0,20,7,0.0,1,45.5,0.0,-0.0,1.0,170.625,-45.5
515,676.125,-26.0,20,7,0.0,1,45.5,0.0,-0.0,1.0,170.625,-45.5
516,170.625,-235.0,21,7,0.6,1,45.5,0.6068061702127564,1.0,1.0,170.625,-45.5
517,170.625,-25.0,21,7,0.0,1,45.5,1.0,1.0,1.0,170.625,-45.5
518,1736.625,-22.0,21,7,0.0,1,45.5,0.0,-0.0,1.0,170.625,-45.5
519,1755.375,-22.0,21,7,0.0,1,45.5,0.0,-0.0,1.0,170.625,-45.5
520,1886.625,-21.0,21,7,0.0,1,45.5,0.0,-0.0,1.0,170.625,-45.5
521,676.125,-26.0,21,7,0.0,1,45.5,0.0,-0.0,1.0,170.625,-45.5
522,170.625,-235.0,22,7,0.6,1,45.5,0.606380638297865,1.0,1.0,170.625,-45.5
523,170.625,-25.0,22,7,0.0,1,45.5,1.0,1.0,1.0,170.625,-45.5
524,1736.625,-22.0,22,7,0.0,1,45.5,0.0,-0.0,1.0,170.625,-45.5
525,1755.375,-22.0,22,7,0.0,1,45.5,0.0,-0.0,1.0,170.625,-45.5
526,1886.625,-21.0,22,7,0.0,1,45.5,0.0,-0.0,1.0,170.625,-45.5
527,676.125,-26.0,22,7,0.0,1,45.5,0.0,-0.0,1.0,170.625,-45.5
528,170.625,-235.0,23,7,0.6,1,45.5,1.0,1.0,1.0,299.475,-45.5
529,170.625,-25.0,23,7,0.0,1,45.5,1.0,1.0,1.0,299.475,-45.5
530,1736.625,-22.0,23,7,0.0,1,45.5,0.0,-0.0,1.0,299.475,-45.5
531,1755.375,-22.0,23,7,0.0,1,45.5,0.0,-0.0,1.0,299.475,-45.5
532,1886.625,-21.0,23,7,0.0,1,45.5,0.0,-0.0,1.0,299.475,-45.5
533,676.125,-26.0,23,7,0.0,1,45.5,0.0,-0.0,1.0,299.475,-45.5
534,170.625,-235.0,24,7,0.6,1,45.5,1.0,1.0,1.0,281.175,-45.5
535,170.625,-25.0,24,7,0.0,1,45.5,1.0,1.0,1.0,281.175,-45.5
536,1736.625,-22.0,24,7,0.0,1,45.5,0.0,-0.0,1.0,281.175,-45.5
537,1774.125,-22.0,24,7,0.0,1,45.5,0.0,-0.0,1.0,281.175,-45.5
538,1886.625,-21.0,24,7,0.0,1,45.5,0.0,-0.0,1.0,281.175,-45.5
539,676.125,-26.0,24,7,0.0,1,45.5,0.0,-0.0,1.0,281.175,-45.5
540,16.125,-322.0,1,8,0.6,1,43.0,1.0,1.0,1.0,63.825,-43.0
541,16.125,-28.0,1,8,0.0,1,43.0,1.0,1.0,1.0,63.825,-43.0
542,17.001,-55.0,1,8,0.0,1,43.0,1.0,1.0,1.0,63.825,-43.0
543,177.975,-55.0,1,8,0.0,1,43.0,0.0,-0.0,1.0,63.825,-43.0
544,17.985,-55.0,1,8,0.0,1,43.0,1.0,1.0,1.0,63.825,-43.0
545,676.125,-5.0,1,8,0.0,1,43.0,0.0,-0.0,1.0,63.825,-43.0
546,16.125,-321.0,2,8,0.6,1,43.0,1.0,1.0,1.0,190.875,-43.0
547,16.125,-29.0,2,8,0.0,1,43.0,1.0,1.0,1.0,190.875,-43.0
548,17.001,-55.0,2,8,0.0,1,43.0,1.0,1.0,1.0,190.875,-43.0
549,177.975,-55.0,2,8,0.0,1,43.0,-0.0,-0.0,1.0,190.875,-43.0
550,17.985,-55.0,2,8,0.0,1,43.0,1.0,1.0,1.0,190.875,-43.0
551,676.125,-5.0,2,8,0.0,1,43.0,0.0,-0.0,1.0,190.875,-43.0
552,16.125,-320.0,3,8,0.6,1,43.0,1.0,1.0,1.0,170.625,-43.0
553,16.125,-30.0,3,8,0.0,1,43.0,1.0,1.0,1.0,170.625,-43.0
554,17.001,-55.0,3,8,0.0,1,43.0,1.0,1.0,1.0,170.625,-43.0
555,177.975,-55.0,3,8,0.0,1,43.0,0.0,-0.0,1.0,170.625,-43.0
556,17.985,-55.0,3,8,0.0,1,43.0,1.0,1.0,1.0,170.625,-43.0
557,676.125,-5.0,3,8,0.0,1,43.0,0.0,-0.0,1.0,170.625,-43.0
558,16.125,-320.0,4,8,0.6,1,43.0,1.0,1.0,1.0,177.975,-43.0
559,16.125,-30.0,4,8,0.0,1,43.0,1.0,1.0,1.0,177.975,-43.0
560,17.001,-55.0,4,8,0.0,1,43.0,1.0,1.0,1.0,177.975,-43.0
561,177.975,-55.0,4,8,0.0,1,43.0,0.4654545454545407,1.0,1.0,177.975,-43.0
562,17.985,-55.0,4,8,0.0,1,43.0,1.0,1.0,1.0,177.975,-43.0
563,676.125,-5.0,4,8,0.0,1,43.0,0.0,-0.0,1.0,177.975,-43.0
564,16.125,-320.0,5,8,0.6,1,43.0,1.0,1.0,1.0,676.125,-43.0
565,16.125,-30.0,5,8,0.0,1,43.0,1.0,1.0,1.0,676.125,-43.0
566,17.001,-55.0,5,8,0.0,1,43.0,1.0,1.0,1.0,676.125,-43.0
567,177.975,-55.0,5,8,0.0,1,43.0,1.0,1.0,1.0,676.125,-43.0
568,17.985,-55.0,5,8,0.0,1,43.0,1.0,1.0,1.0,676.125,-43.0
569,676.125,-5.0,5,8,0.0,1,43.0,0.0,-0.0,1.0,676.125,-43.0
570,16.125,-320.0,6,8,0.6,1,43.0,1.0,1.0,1.0,637.875,-43.0
571,16.125,-30.0,6,8,0.0,1,43.0,1.0,1.0,1.0,637.875,-43.0
572,17.001,-55.0,6,8,0.0,1,43.0,1.0,1.0,1.0,637.875,-43.0
573,177.975,-55.0,6,8,0.0,1,43.0,1.0,1.0,1.0,637.875,-43.0
574,17.985,-55.0,6,8,0.0,1,43.0,1.0,1.0,1.0,637.875,-43.0
575,676.125,-5.0,6,8,0.0,1,43.0,0.0,-0.0,1.0,637.875,-43.0
576,16.125,-320.0,7,8,0.6,1,43.0,1.0,1.0,1.0,637.725,-43.0
577,16.125,-30.0,7,8,0.0,1,43.0,1.0,1.0,1.0,637.725,-43.0
578,17.001,-55.0,7,8,0.0,1,43.0,1.0,1.0,1.0,637.725,-43.0
579,177.975,-55.0,7,8,0.0,1,43.0,1.0,1.0,1.0,637.725,-43.0
580,17.985,-55.0,7,8,0.0,1,43.0,1.0,1.0,1.0,637.725,-43.0
581,676.125,-5.0,7,8,0.0,1,43.0,0.0,-0.0,1.0,637.725,-43.0
582,16.125,-320.0,8,8,0.6,1,43.0,1.0,1.0,1.0,308.925,-43.0
583,16.125,-30.0,8,8,0.0,1,43.0,1.0,1.0,1.0,308.925,-43.0
584,17.001,-55.0,8,8,0.0,1,43.0,1.0,1.0,1.0,308.925,-43.0
585,177.975,-55.0,8,8,0.0,1,43.0,1.0,1.0,1.0,308.925,-43.0
586,17.985,-55.0,8,8,0.0,1,43.0,1.0,1.0,1.0,308.925,-43.0
587,676.125,-5.0,8,8,0.0,1,43.0,0.0,-0.0,1.0,308.925,-43.0
588,16.125,-320.0,9,8,0.6,1,43.0,1.0,1.0,1.0,207.225,-43.0
589,16.125,-30.0,9,8,0.0,1,43.0,1.0,1.0,1.0,207.225,-43.0
590,17.001,-55.0,9,8,0.0,1,43.0,1.0,1.0,1.0,207.225,-43.0
591,177.975,-55.0,9,8,0.0,1,43.0,1.0,1.0,1.0,207.225,-43.0
592,17.985,-55.0,9,8,0.0,1,43.0,1.0,1.0,1.0,207.225,-43.0
593,676.125,-5.0,9,8,0.0,1,43.0,0.0,-0.0,1.0,207.225,-43.0
594,16.125,-320.0,10,8,0.6,1,43.0,1.0,1.0,1.0,207.225,-43.0
595,16.125,-30.0,10,8,0.0,1,43.0,1.0,1.0,1.0,207.225,-43.0
596,17.001,-55.0,10,8,0.0,1,43.0,1.0,1.0,1.0,207.225,-43.0
597,177.975,-55.0,10,8,0.0,1,43.0,1.0,1.0,1.0,207.225,-43.0
598,17.985,-55.0,10,8,0.0,1,43.0,1.0,1.0,1.0,207.225,-43.0
599,676.125,-5.0,10,8,0.0,1,43.0,0.0,-0.0,1.0,207.225,-43.0
600,16.125,-320.0,11,8,0.6,1,43.0,1.0,1.0,1.0,207.225,-43.0
601,16.125,-30.0,11,8,0.0,1,43.0,1.0,1.0,1.0,207.225,-43.0
602,17.001,-55.0,11,8,0.0,1,43.0,1.0,1.0,1.0,207.225,-43.0
